SnapshotID,FileID,ParentDirectoryID,FileNameHash,FileExtension,FileType,Unknown,FileSize,AllocatedSize,Timestamp,ClusterSize,Attributes,Meta,FileDate,FileSizeMB,FileAgeYears
29503,0de542964054d75020fc,468caf5b45d427f2021e,eb17bfe0ed80e9c43f34,-1037091909,d,NTFS,606466048,2171469824,126782410789920000,4096,459007,198,2002-10-04 21:37:58.991999984,578.37109375,2.452054794520548
29504,0de542964054d75020fc,468caf5b45d427f2021e,db6cae1dc203114d31c9,1350928074,c,NTFS,1621954560,17824145408,126782403110180000,4096,459007,198,2002-10-04 21:25:11.018000007,1546.81640625,2.452054794520548
29582,0e85498ec94ab0435f0e,c2c011ecc97287dbcfb4,eb17bfe0ed80e9c43f34,-1541733259,c,NTFS,13311037440,20003848192,126780606288250000,4096,459007,198,2002-10-02 19:30:28.825000048,12694.39453125,2.4575342465753423
29589,0f971bbb1283804621ee,10c95884a58b6bd6c252,eb17bfe0ed80e9c43f34,-730284700,c,NTFS,10890944512,20003848192,126794327984970000,4096,459007,198,2002-10-18 16:39:58.496999979,10386.4140625,2.4136986301369863
29674,a3b188cde046c39eb7cd,be6feb7e0af9f9a08752,eb17bfe0ed80e9c43f34,2025044873,c,NTFS,2526457856,12066451456,126786568764740000,4096,459007,198,2002-10-09 17:07:56.473999977,2409.41796875,2.4383561643835616
29701,0ecce3ab5732f4e59b69,baeaa55b1c5442c13e05,eb17bfe0ed80e9c43f34,1279158600,c,NTFS,1590583296,20012072960,126778801344320000,4096,459007,198,2002-09-30 17:22:14.432000041,1516.8984375,2.463013698630137
29702,0ecce3ab5732f4e59b69,baeaa55b1c5442c13e05,ebb7d7735aa027597627,-1978637185,z,NTFS,13739606016,41159266304,126778802638710000,4096,459007,198,2002-09-30 17:24:23.871000051,13103.109375,2.463013698630137
29703,0ecce3ab5732f4e59b69,afdd043137dd2d678bd2,eb17bfe0ed80e9c43f34,1028920569,c,FAT32,1525944320,2093301760,126778801968400000,4096,6,198,2002-09-30 17:23:16.840000033,1455.25390625,2.463013698630137
29704,0ecce3ab5732f4e59b69,afdd043137dd2d678bd2,eb17bfe0ed80e9c43f34,1081349464,d,NTFS,1452093440,9969004544,126778802049820000,4096,459007,198,2002-09-30 17:23:24.981999993,1384.82421875,2.463013698630137
29715,0a4ae941db8db1fc0e73,b1fcab21d6107a44a443,eb17bfe0ed80e9c43f34,1754817786,c,NTFS,815328256,4195827712,126782323430140000,512,459007,198,2002-10-04 19:12:23.014000058,777.5576171875,2.452054794520548
29716,0a4ae941db8db1fc0e73,b1fcab21d6107a44a443,eb17bfe0ed80e9c43f34,-467802984,e,NTFS,5502619648,5806075904,126782324088190000,4096,459007,198,2002-10-04 19:13:28.819000006,5247.70703125,2.452054794520548
29717,0a4ae941db8db1fc0e73,451b42797e577fe0cf47,eb17bfe0ed80e9c43f34,6891503,d,NTFS,1039126528,2500452352,126782321833160000,4096,459007,198,2002-10-04 19:09:43.315999985,990.98828125,2.452054794520548
29718,0a4ae941db8db1fc0e73,451b42797e577fe0cf47,eb17bfe0ed80e9c43f34,273396739,c,NTFS,5207541248,7501422592,126782321426480000,512,459007,198,2002-10-04 19:09:02.648000002,4966.29833984375,2.452054794520548
29719,0a4ae941db8db1fc0e73,fa81a56d077dc9571ed8,eb17bfe0ed80e9c43f34,1374108,c,NTFS,740941824,8389750784,126782321617130000,4096,459007,198,2002-10-04 19:09:21.713000059,706.6171875,2.452054794520548
29720,0a4ae941db8db1fc0e73,fa81a56d077dc9571ed8,121290dd8c55e3213768,-1262911307,e,NTFS,3551662080,6292303872,126782322247590000,4096,459007,198,2002-10-04 19:10:24.758999944,3387.12890625,2.452054794520548
29721,0a4ae941db8db1fc0e73,fa81a56d077dc9571ed8,00cc6683d30c1952b465,-257746090,f,NTFS,5856735232,6292303872,126782322403800000,4096,459007,198,2002-10-04 19:10:40.379999995,5585.41796875,2.452054794520548
29722,0a4ae941db8db1fc0e73,fa81a56d077dc9571ed8,d288d8f2cbbf46455fdb,1693519469,g,NTFS,1728860160,2015160320,126782322635110000,2048,459007,198,2002-10-04 19:11:03.511000036,1648.76953125,2.452054794520548
29723,0a4ae941db8db1fc0e73,fa81a56d077dc9571ed8,133b658d6fed083fedc2,80598282,h,NTFS,6142951424,6292303872,126782322795730000,4096,459007,198,2002-10-04 19:11:19.572999954,5858.375,2.452054794520548
29724,0a4ae941db8db1fc0e73,fa81a56d077dc9571ed8,d7f233f0d730bd2b76c1,1962191250,o,NTFS,6257823744,6292303872,126782322796130000,4096,459007,198,2002-10-04 19:11:19.613000035,5967.92578125,2.452054794520548
29725,0a4ae941db8db1fc0e73,fa81a56d077dc9571ed8,05ecfc9b32b9da478d60,1348206014,d,NTFS,1735075840,2097412096,126782322242780000,2048,459007,198,2002-10-04 19:10:24.277999997,1654.697265625,2.452054794520548
29726,0a4ae941db8db1fc0e73,fa81a56d077dc9571ed8,16849102d5d6b80bb1c6,-2071163786,t,NTFS,1131302912,3142021120,126782322796330000,4096,459007,198,2002-10-04 19:11:19.633000016,1078.89453125,2.452054794520548
29727,0a4ae941db8db1fc0e73,09526dda5df25eee247c,28a41aa59b1adc00b6c1,-2063725796,c,NTFS,10539888640,19995619328,126782320051650000,4096,459007,198,2002-10-04 19:06:45.164999962,10051.62109375,2.452054794520548
29735,0d1015cb878bbae8dbd1,0d1015cb878bbae8dbd1,edcbd9ca5bc0f4f546b3,1612648716,c,NTFS,17976688640,40015953920,126781413765370000,4096,459007,198,2002-10-03 17:56:16.536999941,17143.90625,2.4547945205479453
29736,0d1015cb878bbae8dbd1,0d1015cb878bbae8dbd1,cffdeae02320630e7b17,-389681840,e,NTFS,62427688960,80023715840,126781418410090000,4096,459007,198,2002-10-03 18:04:01.008999944,59535.68359375,2.4547945205479453
29950,0c23e9d0007322f4b9cf,5e58891415d26da6cbbe,92d255aa3e4ac38249a8,1227823,c,NTFS,17947807744,20974428160,126785130079710000,4096,459007,198,2002-10-08 01:10:07.970999956,17116.36328125,2.441095890410959
29951,0c23e9d0007322f4b9cf,5e58891415d26da6cbbe,53ac255fce32b76a6b55,516134890,d,NTFS,39385620480,62915133440,126785130347850000,4096,459007,198,2002-10-08 01:10:34.784999967,37561.0546875,2.441095890410959
29952,0c23e9d0007322f4b9cf,5e58891415d26da6cbbe,53ac255fce32b76a6b55,1254865323,e,NTFS,20207104000,39621140480,126785131958570000,4096,459007,198,2002-10-08 01:13:15.856999993,19270.99609375,2.441095890410959
29953,0c23e9d0007322f4b9cf,c4f0977e2ccf68392cf1,eb17bfe0ed80e9c43f34,741649664,c,NTFS,2676358656,12066452992,126785129865690000,512,459007,198,2002-10-08 01:09:46.569000006,2552.37451171875,2.441095890410959
29954,0c23e9d0007322f4b9cf,a3c28221a2f368ed67f3,eb17bfe0ed80e9c43f34,1892123275,c,NTFS,6327664640,13629255680,126785129733110000,4096,459007,198,2002-10-08 01:09:33.310999990,6034.53125,2.441095890410959
29955,0c23e9d0007322f4b9cf,a3c28221a2f368ed67f3,eb17bfe0ed80e9c43f34,-968270146,d,NTFS,5944942592,6358106112,126785130214010000,4096,459007,198,2002-10-08 01:10:21.401000023,5669.5390625,2.441095890410959
29973,0a39f98109f317c6d706,c2bed96709f62341c74e,eb17bfe0ed80e9c43f34,-1595532231,c,NTFS,5081436160,12068872192,126786588269860000,4096,459007,198,2002-10-09 17:40:26.985999942,4846.03515625,2.4383561643835616
29974,0e470b7ef7e169678ff8,9ce90d792236233977cf,eb17bfe0ed80e9c43f34,-1733992853,c,NTFS,33610035200,39999500288,126779775791940000,4096,459007,198,2002-10-01 20:26:19.194000006,32053.02734375,2.4602739726027396
29975,0e470b7ef7e169678ff8,9ce90d792236233977cf,53ac255fce32b76a6b55,369583340,e,NTFS,60411092992,61483933696,126779775855740000,4096,459007,198,2002-10-01 20:26:25.574000001,57612.5078125,2.4602739726027396
30003,a0895dcba61c30e267f3,90be67eac010606a9808,90be67eac010606a9808,552551284,c,NTFS,66430935040,79957946368,126788411752670000,4096,459007,198,2002-10-11 20:19:35.266999959,63353.4765625,2.4328767123287673
30004,a0895dcba61c30e267f3,a733171e28f7ef696bee,a733171e28f7ef696bee,-790967473,c,NTFS,26089775104,40015953920,126788412191340000,4096,459007,198,2002-10-11 20:20:19.133999944,24881.1484375,2.4328767123287673
30042,0ee2040d9f65a47e2446,3b6c3e4bc99bd695ccc8,eb17bfe0ed80e9c43f34,-1338425013,c,NTFS,23851307008,30005788672,126779677387290000,4096,459007,198,2002-10-01 17:42:18.728999972,22746.37890625,2.4602739726027396
30082,0f657c40cedd537caca6,8b7cbf77faacdd8285f4,acfe0dfc400c0d076117,-1264297599,c,NTFS,13792104448,39999500288,126779670099330000,4096,459007,198,2002-10-01 17:30:09.932999969,13153.17578125,2.4602739726027396
30218,0f2e164a6319c2425761,8cb731d94fb2a1f988ec,eb17bfe0ed80e9c43f34,-460320004,c,NTFS,829702144,6489710592,126785701683980000,4096,459007,198,2002-10-08 17:02:48.398000002,791.265625,2.441095890410959
30302,a0b3137b401f9cf109e3,db7dca263b28d83572d5,a0b3137b401f9cf109e3,1693965860,d,FAT32,437522432,4186664960,126786730293980000,4096,6,198,2002-10-09 21:37:09.398000002,417.25390625,2.4383561643835616
30303,a0b3137b401f9cf109e3,db7dca263b28d83572d5,a0b3137b401f9cf109e3,-1677388015,g,FAT32,10616610816,10616643584,126786730586130000,8192,6,198,2002-10-09 21:37:38.613000035,10124.7890625,2.4383561643835616
30304,a0b3137b401f9cf109e3,db7dca263b28d83572d5,a0b3137b401f9cf109e3,-1332012451,c,FAT,297648128,526106624,126786730282160000,8192,6,198,2002-10-09 21:37:08.215999961,283.859375,2.4383561643835616
30305,a0b3137b401f9cf109e3,db7dca263b28d83572d5,53ac255fce32b76a6b55,740834761,f,FAT32,2135756800,6485254144,126786730523240000,4096,6,198,2002-10-09 21:37:32.324000001,2036.81640625,2.4383561643835616
30354,0e53a6e05715497baa86,0e53a6e05715497baa86,a8a471aed14a9e3a2cd0,471210644,d,NTFS,466628608,12181606912,126782382554270000,512,459007,198,2002-10-04 20:50:55.427000046,445.01171875,2.452054794520548
30355,0e53a6e05715497baa86,0e53a6e05715497baa86,573f2548dbe7b6e8a469,818093816,c,NTFS,1194963968,4721277952,126782381624550000,512,459007,198,2002-10-04 20:49:22.455000043,1139.6064453125,2.452054794520548
30356,0e53a6e05715497baa86,635f6160473fb6c16e7e,573f2548dbe7b6e8a469,1352006557,c,NTFS,6938902528,20003848192,126782381256800000,4096,459007,198,2002-10-04 20:48:45.679999948,6617.453125,2.452054794520548
30360,a4e65466e61e53ac748b,313c17805c2d237466a5,eb17bfe0ed80e9c43f34,136726776,c,NTFS,14738771968,20472688640,126796882075580000,4096,459007,198,2002-10-21 15:36:47.557999969,14055.98828125,2.4054794520547946
30396,a1064c878dbc7e5bb64e,a1064c878dbc7e5bb64e,eb17bfe0ed80e9c43f34,1821497658,c,NTFS,11920367616,20011589632,126781441336780000,4096,459007,198,2002-10-03 18:42:13.677999973,11368.1484375,2.4547945205479453
30397,a1064c878dbc7e5bb64e,e2dacadd5326bb6bbfad,eb17bfe0ed80e9c43f34,-1676759094,c,NTFS,2934575104,9994166272,126781442861710000,4096,459007,198,2002-10-03 18:44:46.171000004,2798.62890625,2.4547945205479453
30398,a1064c878dbc7e5bb64e,1821895efead8ca69922,eb17bfe0ed80e9c43f34,-2011788961,c,NTFS,73497112576,80040165376,126781446063030000,4096,459007,502,2002-10-03 18:50:06.302999973,70092.30859375,2.4547945205479453
30399,a1064c878dbc7e5bb64e,7de9b3486089c0601bcd,eb17bfe0ed80e9c43f34,-1931514317,c,NTFS,73758494720,80040165376,126781445029890000,4096,459007,502,2002-10-03 18:48:22.988999963,70341.58203125,2.4547945205479453
30400,a1064c878dbc7e5bb64e,49d563bcff46cf3ab2eb,eb17bfe0ed80e9c43f34,351951019,c,NTFS,34967457792,40970084352,126781446654380000,4096,459007,502,2002-10-03 18:51:05.437999964,33347.56640625,2.4547945205479453
30401,a1064c878dbc7e5bb64e,07be7a3f14ca4dcc32fa,eb17bfe0ed80e9c43f34,-1393216949,c,NTFS,35580432384,40970084352,126781448405440000,4096,459007,502,2002-10-03 18:54:00.544000030,33932.14453125,2.4547945205479453
30402,a1064c878dbc7e5bb64e,08738443a210f5235761,eb17bfe0ed80e9c43f34,552551284,c,NTFS,72657080320,79957946368,126781445228240000,4096,459007,502,2002-10-03 18:48:42.824000001,69291.19140625,2.4547945205479453
30477,0b6a66aaf1b824bef06c,d29321b05470f6b82a7e,9f96d84ee7f590174ce2,1884471252,f,FAT32,6397095936,7322595328,126779035153780000,4096,6,502,2002-09-30 23:51:55.378000021,6100.74609375,2.463013698630137
30478,0b6a66aaf1b824bef06c,d29321b05470f6b82a7e,d3c4c8292b463d66425b,8151821,d,NTFS,2876211200,9294532608,126779034333960000,4096,459007,502,2002-09-30 23:50:33.396000028,2742.96875,2.463013698630137
30479,0b6a66aaf1b824bef06c,d29321b05470f6b82a7e,15bb6dc2a79c966e0213,1884332503,c,NTFS,480497664,1570994176,126779034242710000,2048,459007,502,2002-09-30 23:50:24.271000028,458.23828125,2.463013698630137
30528,0c479e8b1cfcd75543a3,48c732c4bbd894a37820,1d39b416be8215de64c0,747901911,c,NTFS,2390126592,10487197696,126786774946260000,4096,459007,198,2002-10-09 22:51:34.626000047,2279.40234375,2.4383561643835616
30529,0c479e8b1cfcd75543a3,48c732c4bbd894a37820,3aaeccb27daafc851d81,-498273748,d,FAT32,20429815808,29522509824,126786775167940000,16384,6,198,2002-10-09 22:51:56.794000030,19483.390625,2.4383561643835616
30530,0c479e8b1cfcd75543a3,5e279e89980b2373250d,eb17bfe0ed80e9c43f34,-995055988,c,NTFS,40911146496,46110886912,126786775700190000,512,459007,198,2002-10-09 22:52:50.019000053,39015.90966796875,2.4383561643835616
30600,a21e3c47dd707ebf8bf6,af081eb9bdd330c55afe,eb17bfe0ed80e9c43f34,-1799723112,c,NTFS,15766765568,31617941504,126779845258870000,4096,459007,198,2002-10-01 22:22:05.886999965,15036.359375,2.4602739726027396
30601,a21e3c47dd707ebf8bf6,af081eb9bdd330c55afe,2445e6b10a0926a0b526,-319475911,f,NTFS,6062485504,8389750784,126779846084460000,4096,459007,198,2002-10-01 22:23:28.445999980,5781.63671875,2.4602739726027396
30614,a339fc552a4acdcdc30f,9c89a536e084783e5641,eb17bfe0ed80e9c43f34,706550243,c,FAT,1383038976,2146467840,126787493770910000,32768,6,198,2002-10-10 18:49:37.090999961,1318.96875,2.4356164383561643
30615,a339fc552a4acdcdc30f,9c89a536e084783e5641,eb17bfe0ed80e9c43f34,913377512,f,FAT,679510016,2146467840,126787494354370000,32768,6,198,2002-10-10 18:50:35.437000036,648.03125,2.4356164383561643
30616,a339fc552a4acdcdc30f,9c89a536e084783e5641,eb17bfe0ed80e9c43f34,1009322216,g,FAT,92356608,509665280,126787494453440000,8192,6,198,2002-10-10 18:50:45.343999982,88.078125,2.4356164383561643
30617,a339fc552a4acdcdc30f,9c89a536e084783e5641,eb17bfe0ed80e9c43f34,-1199847667,d,NTFS,131401216,2146765312,126787493833100000,512,459007,198,2002-10-10 18:49:43.309999943,125.31396484375,2.4356164383561643
30618,a339fc552a4acdcdc30f,9c89a536e084783e5641,fbe4c5fbf94ae9334d80,824838376,e,FAT,856719360,2146467840,126787494332030000,32768,6,198,2002-10-10 18:50:33.202999949,817.03125,2.4356164383561643
30619,a339fc552a4acdcdc30f,8d59cf972bafa89da967,eb17bfe0ed80e9c43f34,1220642036,c,NTFS,10613223424,14682091520,126787495481410000,4096,459007,198,2002-10-10 18:52:28.141000032,10121.55859375,2.4356164383561643
30620,a339fc552a4acdcdc30f,8d59cf972bafa89da967,eb17bfe0ed80e9c43f34,-1670265763,e,NTFS,5109256192,15315435520,126787495797010000,4096,459007,198,2002-10-10 18:52:59.700999975,4872.56640625,2.4356164383561643
30649,a27c7d016015e3fc2028,329ab93c863565cc2279,eb17bfe0ed80e9c43f34,-184818505,c,NTFS,2081195520,8603610112,126788199766410000,512,459007,198,2002-10-11 14:26:16.641000032,1984.78271484375,2.4328767123287673
30650,a27c7d016015e3fc2028,329ab93c863565cc2279,a8a471aed14a9e3a2cd0,-958677326,d,NTFS,1473609728,11869044736,126788199988650000,4096,459007,198,2002-10-11 14:26:38.865000010,1405.34375,2.4328767123287673
30681,a1d6dc637a38948d981f,ca381b51b972ed62288a,eb17bfe0ed80e9c43f34,-1128636558,c,NTFS,253358080,40007729152,126794722127240000,4096,459007,198,2002-10-19 03:36:52.723999977,241.62109375,2.410958904109589
30682,a1d6dc637a38948d981f,4655e412df196acc9fa3,eb17bfe0ed80e9c43f34,5549447,c,NTFS,17384304640,27324346368,126794743281450000,4096,459007,198,2002-10-19 04:12:08.144999981,16578.96484375,2.410958904109589
30683,a1d6dc637a38948d981f,4655e412df196acc9fa3,eb17bfe0ed80e9c43f34,483972241,d,NTFS,161828864,9121800192,126794746324830000,4096,459007,198,2002-10-19 04:17:12.483000040,154.33203125,2.410958904109589
30720,a27d0427932d4f13ffb6,3a79b0189992a762aeb4,eb17bfe0ed80e9c43f34,-1799723112,c,NTFS,30108823552,40007729152,126781863608400000,4096,459007,198,2002-10-04 06:26:00.840000033,28714.01171875,2.452054794520548
30723,0eeeda9e8b7c439adc95,51c7f1e3253cb2e7a080,eb17bfe0ed80e9c43f34,2085714260,c,NTFS,72100253696,79999037440,126784802439990000,4096,459007,198,2002-10-07 16:04:03.998999953,68760.16015625,2.4438356164383563
30754,0e26fd5c43ea210171cf,6635f7282ec65df66a22,eb17bfe0ed80e9c43f34,-529152405,c,NTFS,10749927424,20406886400,126786598456430000,4096,459007,198,2002-10-09 17:57:25.643000007,10251.9296875,2.4383561643835616
30779,a1967381ced149d8c813,7ac8f75f2932a2b46129,28a41aa59b1adc00b6c1,-2063725796,c,NTFS,10692165632,19995619328,126779011845770000,4096,459007,198,2002-09-30 23:13:04.577000022,10196.84375,2.463013698630137
30820,a014ed42175aa7ae5afb,2a22beb8fdb779866890,eb17bfe0ed80e9c43f34,1886745371,c,NTFS,53909377024,80040165376,126780540016090000,4096,459007,198,2002-10-02 17:40:01.608999968,51411.98828125,2.4575342465753423
30821,a014ed42175aa7ae5afb,f1ecebb3ce61e09f56db,eb17bfe0ed80e9c43f34,875861871,c,NTFS,19166941184,41159266304,126782132325550000,4096,459007,198,2002-10-04 13:53:52.554999948,18279.01953125,2.452054794520548
30909,0f4eed0b97cd458b1deb,b2763116c312c0fd5aad,eb17bfe0ed80e9c43f34,276107218,c,NTFS,1368879104,8391688192,126781362839810000,4096,459007,198,2002-10-03 16:31:23.980999947,1305.46484375,2.4547945205479453
30910,0f4eed0b97cd458b1deb,b2763116c312c0fd5aad,eb17bfe0ed80e9c43f34,-1576317479,d,NTFS,30078193664,31623778304,126781363716060000,4096,459007,198,2002-10-03 16:32:51.605999947,28684.80078125,2.4547945205479453
30948,0fc864369a54842b3e17,5d1b56fd4813f4ef0ec7,eb17bfe0ed80e9c43f34,-999181190,c,NTFS,26077802496,40007729152,126782480171020000,4096,459007,198,2002-10-04 23:33:37.101999998,24869.73046875,2.452054794520548
30953,a24ec28f5165836219d2,f309a277f48cbd11a586,eb17bfe0ed80e9c43f34,882803963,c,NTFS,6268264448,12068872192,126786546705260000,4096,459007,198,2002-10-09 16:31:10.526000023,5977.8828125,2.4383561643835616
31004,0a8b4acf38adda88e760,dbde3840b7fa59da45f7,eb17bfe0ed80e9c43f34,1213987942,c,NTFS,509091840,9088901120,126788445029940000,4096,459007,198,2002-10-11 21:15:02.993999958,485.5078125,2.4328767123287673
31078,00bff05ea125ec3be296,0d4a0b95b03bcb7aade8,eb17bfe0ed80e9c43f34,-1864052809,c,NTFS,1520134144,20019331072,126778785756740000,512,459007,198,2002-09-30 16:56:15.674000025,1449.712890625,2.463013698630137
31079,00bff05ea125ec3be296,7653a241a41221d11099,eb17bfe0ed80e9c43f34,-858917125,c,NTFS,8897957888,20003848192,126778781353630000,4096,459007,198,2002-09-30 16:48:55.363000035,8485.75390625,2.463013698630137
31148,a0bf2c2811a1fc7e4806,8816bdd247da64574a84,98b9e355843b8114c2c3,-185615828,c,NTFS,6516365312,12068872192,126781424961020000,512,459007,198,2002-10-03 18:14:56.101999998,6214.490234375,2.4547945205479453
31160,0dd6027739ce284a545b,7fcd20f25cfcf0c1fb01,c96f76009992e3059356,268901133,c,NTFS,1792479232,18194284544,126778944077680000,4096,459007,198,2002-09-30 21:20:07.768000007,1709.44140625,2.463013698630137
31161,0dd6027739ce284a545b,7fcd20f25cfcf0c1fb01,53ac255fce32b76a6b55,-1866709264,d,NTFS,620195840,18194284544,126778945901410000,4096,459007,198,2002-09-30 21:23:10.141000032,591.46484375,2.463013698630137
31271,0aaf9542a564eeeb6fb8,84950ee6dc639e07daef,eb17bfe0ed80e9c43f34,1346397060,c,NTFS,30019305472,39999500288,126781442404700000,4096,459007,198,2002-10-03 18:44:00.470000029,28628.640625,2.4547945205479453
31276,a4d76ad4e041eb161bd2,3eff2f26963e79845125,eb17bfe0ed80e9c43f34,473630441,c,NTFS,4614774784,20415111168,126787601635580000,4096,459007,198,2002-10-10 21:49:23.557999969,4400.9921875,2.4356164383561643
31277,a4d76ad4e041eb161bd2,b26dd53cfb51cb2de24e,eb17bfe0ed80e9c43f34,1690134136,c,NTFS,9588379648,20003848192,126787600118670000,4096,459007,198,2002-10-10 21:46:51.866999984,9144.19140625,2.4356164383561643
31336,a4b699fa7cdd11c35567,d1cbee2fb09d79d1bcbb,eb17bfe0ed80e9c43f34,-2141629987,c,NTFS,5923885056,29997559808,126787561170230000,4096,459007,198,2002-10-10 20:41:57.023000002,5649.45703125,2.4356164383561643
31450,00d816765900cda47469,4056a443c2c2fb8aa5eb,eb17bfe0ed80e9c43f34,1890071133,c,NTFS,12099018752,20003848192,126785087206550000,4096,459007,198,2002-10-07 23:58:40.654999971,11538.5234375,2.4438356164383563
31477,0f4428290ba64a487be5,775d9b076fb8bdf5df04,775d9b076fb8bdf5df04,711596766,f,FAT32,15198060544,46091370496,126785821092080000,32768,6,198,2002-10-08 20:21:49.207999945,14494.0,2.441095890410959
31478,0f4428290ba64a487be5,775d9b076fb8bdf5df04,ea653a7554da9199d02e,823072261,d,FAT32,1816330240,11619139584,126785820980410000,8192,6,198,2002-10-08 20:21:38.041000009,1732.1875,2.441095890410959
31479,0f4428290ba64a487be5,775d9b076fb8bdf5df04,ea653a7554da9199d02e,1096422922,c,FAT32,1255419904,8373362688,126785820711330000,4096,6,198,2002-10-08 20:21:11.133000016,1197.26171875,2.441095890410959
31481,0d85c426cc45697cb7b4,2013a419102c0e718e8d,a8a471aed14a9e3a2cd0,-701016263,m,NTFS,12083314688,18202509312,126779791165700000,4096,459007,198,2002-10-01 20:51:56.570000052,11523.546875,2.4602739726027396
31482,0d85c426cc45697cb7b4,2013a419102c0e718e8d,a8a471aed14a9e3a2cd0,-526075876,e,NTFS,5641658368,7402717184,126779791137410000,4096,459007,198,2002-10-01 20:51:53.741000056,5380.3046875,2.4602739726027396
31483,0d85c426cc45697cb7b4,2013a419102c0e718e8d,9c8e6d649efc32c273d7,1917668665,n,NTFS,18077298688,18210766848,126779791172100000,4096,459007,198,2002-10-01 20:51:57.210000038,17239.85546875,2.4602739726027396
31484,0d85c426cc45697cb7b4,2013a419102c0e718e8d,573f2548dbe7b6e8a469,1413962699,c,NTFS,2191740928,6292303872,126779790732530000,4096,459007,198,2002-10-01 20:51:13.253000021,2090.20703125,2.4602739726027396
31485,0d85c426cc45697cb7b4,2013a419102c0e718e8d,4163f884b2d2c27fa27b,-2137935598,d,NTFS,5046022144,6292303872,126779791069440000,4096,459007,198,2002-10-01 20:51:46.944000006,4812.26171875,2.4602739726027396
31517,a09bb6f71bf40dddd3c9,b861b974df85052a4cdc,9c453e03261fe23c34cb,370219474,c,FAT,2142339072,2146467840,126779673024990000,32768,6,198,2002-10-01 17:35:02.498999953,2043.09375,2.4602739726027396
31518,a09bb6f71bf40dddd3c9,b861b974df85052a4cdc,3f0a8b8c763dce187a61,877221413,d,NTFS,1543516160,6440357888,126779673026190000,4096,459007,198,2002-10-01 17:35:02.618999958,1472.01171875,2.4602739726027396
31519,a09bb6f71bf40dddd3c9,b861b974df85052a4cdc,cf74277467a3fb79a87d,436672991,e,FAT32,4507385856,6427779072,126779673220330000,4096,6,198,2002-10-01 17:35:22.032999992,4298.578125,2.4602739726027396
31520,a09bb6f71bf40dddd3c9,b861b974df85052a4cdc,dd4661dc3cc9c6f8ded8,287119849,f,FAT32,9248366592,12375130112,126779673221330000,8192,6,198,2002-10-01 17:35:22.133000016,8819.9296875,2.4602739726027396
31534,0cc8810fe0611a6bd5bf,df3b3c0125914f938414,eb17bfe0ed80e9c43f34,6923705,c,NTFS,27542499328,39958409216,126780499764140000,4096,459007,198,2002-10-02 16:32:56.414000034,26266.57421875,2.4575342465753423
31547,0fbca14aefb47841119c,f5ad9fa22145f0a51039,eb17bfe0ed80e9c43f34,-1401275432,c,NTFS,388526080,6473261056,126778940290570000,4096,459007,198,2002-09-30 21:13:49.057000041,370.52734375,2.463013698630137
31553,0d14a73b5b1471de7f3f,f16f27afc0d682ccb8da,205e8928dc228d708ff5,-1737368667,e,NTFS,1352679424,4342915072,126780691037300000,4096,459007,198,2002-10-02 21:51:43.730000019,1290.015625,2.4575342465753423
31554,0d14a73b5b1471de7f3f,f16f27afc0d682ccb8da,853439a63c65f18e668a,-1202120018,c,NTFS,385658368,2146765312,126780688058180000,512,459007,198,2002-10-02 21:46:45.817999959,367.79248046875,2.4575342465753423
31555,0d14a73b5b1471de7f3f,f16f27afc0d682ccb8da,763987181b3c8bcd16fb,820362107,d,NTFS,1016500224,12304986112,126780688752140000,4096,459007,198,2002-10-02 21:47:55.213999987,969.41015625,2.4575342465753423
31556,0d14a73b5b1471de7f3f,f16f27afc0d682ccb8da,37a09150cd6ad9fb56fe,-266643694,j,NTFS,975355904,2139076608,126780691584450000,2048,459007,198,2002-10-02 21:52:38.445000052,930.171875,2.4575342465753423
31557,0d14a73b5b1471de7f3f,c5a1679a479179c882d1,e19bf603400b98ebc463,272994458,e,NTFS,5770784768,9549549568,126780715347970000,4096,459007,198,2002-10-02 22:32:14.797000051,5503.44921875,2.4575342465753423
31558,0d14a73b5b1471de7f3f,c5a1679a479179c882d1,745706c88029df1b52da,272994458,c,NTFS,1720692736,8521388032,126780715226240000,4096,459007,198,2002-10-02 22:32:02.623999953,1640.98046875,2.4575342465753423
31559,0d14a73b5b1471de7f3f,c5a1679a479179c882d1,53ac255fce32b76a6b55,-465456070,f,NTFS,44474834944,72718741504,126780715452190000,4096,459007,198,2002-10-02 22:32:25.218999982,42414.5078125,2.4575342465753423
31560,a0d9492ac40bdcd46488,57c52bea289604325e5d,eb17bfe0ed80e9c43f34,1011881719,c,FAT32,4822417408,12054659072,126787599555930000,8192,6,198,2002-10-10 21:45:55.593000054,4599.015625,2.4356164383561643
31561,a0d9492ac40bdcd46488,d3e50458edf4e37d81ee,eb17bfe0ed80e9c43f34,1090205610,c,NTFS,1268563968,10487197696,126787591623410000,4096,459007,198,2002-10-10 21:32:42.340999961,1209.796875,2.4356164383561643
31562,a0d9492ac40bdcd46488,d3e50458edf4e37d81ee,eb17bfe0ed80e9c43f34,-1527503572,e,NTFS,9207402496,9919651840,126787592097650000,4096,459007,198,2002-10-10 21:33:29.764999986,8780.86328125,2.4356164383561643
31563,a0d9492ac40bdcd46488,4ae88bb586cfd7200048,eb17bfe0ed80e9c43f34,405367770,g,NTFS,19458310144,20414722048,126787595528730000,4096,459007,198,2002-10-10 21:39:12.873000026,18556.890625,2.4356164383561643
